Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Pathovar	Race	Comment	Bio Project ID	Project	Sample	Secondary Sample	Date Entered	Release Date	Barcode	Status	Coverage	Version	N50	Length	Species	Contig Number	No. N's	Barcode
PSE_AA7955AA	NIAB_589-T3D10L1a_247820	SRR35827103;ILLUMINA;Paired;;SRX30876561;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846663	SRS26879635	2026-02-20	2025-12-31	PSE_AA7955AA	Assembled	93.4	5.2	166753	6097382	Pseudomonas syringae;96.57%	73	1361	PSE_AA4507AA_AS
PSE_AA7956AA	NIAB_64-T1C2L1b_241665	SRR35827104;ILLUMINA;Paired;;SRX30876560;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846474	SRS26879634	2026-02-20	2025-12-31	PSE_AA7956AA	Assembled	89	5.2	683062	5898054	Pseudomonas syringae;99.66%	23	911	PSE_AA4508AA_AS
PSE_AA7957AA	NIAB_586-T3D8L2a_247818	SRR35827106;ILLUMINA;Paired;;SRX30876558;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846661	SRS26879632	2026-02-20	2025-12-31	PSE_AA7957AA	Assembled	62.7	5.2	361033	6276838	Pseudomonas syringae;96.26%	47	1756	PSE_AA4509AA_AS
PSE_AA7958AA	NIAB_211-T1H1L2a_241718	SRR35827108;ILLUMINA;Paired;;SRX30876556;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846527	SRS26879630	2026-02-20	2025-12-31	PSE_AA7958AA	Assembled	86.2	5.2	762329	5950942	Pseudomonas syringae;98.3%	29	845	PSE_AA4510AA_AS
PSE_AA7960AA	NIAB_197-T1G9L1a_241714	SRR35827112;ILLUMINA;Paired;;SRX30876552;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846523	SRS26879626	2026-02-20	2025-12-31	PSE_AA7960AA	Assembled	36.4	5.2	545934	5889731	Pseudomonas syringae;99.66%	28	11609	PSE_AA4512AA_AS
PSE_AA7961AA	NIAB_33-T1B2L2b_241651	SRR35827113;ILLUMINA;Paired;;SRX30876551;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846460	SRS26879625	2026-02-20	2025-12-31	PSE_AA7961AA	Assembled	74.1	5.2	655282	5804245	Pseudomonas syringae;100.0%	21	1418	PSE_AA4513AA_AS
PSE_AA7962AA	NIAB_175-T1F13L2a_241706	SRR35827121;ILLUMINA;Paired;;SRX30876543;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846515	SRS26879617	2026-02-20	2025-12-31	PSE_AA7962AA	Assembled	53.2	5.2	524862	5863075	Pseudomonas syringae;100.0%	24	1367	PSE_AA4514AA_AS
PSE_AA7963AA	NIAB_19-T1A10L1a_241648	SRR35827125;ILLUMINA;Paired;;SRX30876539;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846457	SRS26879613	2026-02-20	2025-12-31	PSE_AA7963AA	Assembled	98.1	5.2	407491	6151846	Pseudomonas syringae;97.55%	36	954	PSE_AA4515AA_AS
PSE_AA7964AA	NIAB_123-T1E2L1b_241683	SRR35827126;ILLUMINA;Paired;;SRX30876538;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846492	SRS26879612	2026-02-20	2025-12-31	PSE_AA7964AA	Assembled	62.5	5.2	642695	5984469	Pseudomonas syringae;98.81%	27	958	PSE_AA4516AA_AS
PSE_AA7965AA	NIAB_160-T1F5L2b_241698	SRR35827131;ILLUMINA;Paired;;SRX30876533;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846507	SRS26879606	2026-02-20	2025-12-31	PSE_AA7965AA	Assembled	58	5.2	1075704	5968273	Pseudomonas syringae;99.32%	23	2489	PSE_AA4517AA_AS
PSE_AA7966AA	NIAB_800-T4C10L2b_247934	SRR35827079;ILLUMINA;Paired;;SRX30876529;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846759	SRS26879603	2026-02-20	2025-12-31	PSE_AA7966AA	Assembled	83.4	5.2	720326	5907908	Pseudomonas syringae;99.32%	15	1103	PSE_AA4518AA_AS
PSE_AA7967AA	NIAB_798-T4C9L2b_247933	SRR35827136;ILLUMINA;Paired;;SRX30876528;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846758	SRS26879602	2026-02-20	2025-12-31	PSE_AA7967AA	Assembled	54.9	5.2	187578	6102268	Pseudomonas syringae;95.74%	82	1655	PSE_AA4519AA_AS
PSE_AA7968AA	NIAB_794-T4C7L2a_247931	SRR35827138;ILLUMINA;Paired;;SRX30876526;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846756	SRS26879600	2026-02-20	2025-12-31	PSE_AA7968AA	Assembled	89.2	5.2	219518	6234466	Pseudomonas syringae;96.4%	52	1116	PSE_AA4520AA_AS
PSE_AA7969AA	NIAB_792-T4C6L2b_247930	SRR35827139;ILLUMINA;Paired;;SRX30876525;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846755	SRS26879599	2026-02-20	2025-12-31	PSE_AA7969AA	Assembled	72	5.2	317084	5984443	Pseudomonas syringae;98.46%	55	1717	PSE_AA4521AA_AS
PSE_AA7970AA	NIAB_790-T4C5L2a_247929	SRR35827140;ILLUMINA;Paired;;SRX30876524;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846754	SRS26879598	2026-02-20	2025-12-31	PSE_AA7970AA	Assembled	72	5.2	635193	5974994	Pseudomonas syringae;97.61%	35	921	PSE_AA4522AA_AS
PSE_AA7971AA	NIAB_788-T4C4L2a_247928	SRR35827141;ILLUMINA;Paired;;SRX30876523;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846753	SRS26879597	2026-02-20	2025-12-31	PSE_AA7971AA	Assembled	61.8	5.2	330059	5981378	Pseudomonas syringae;99.66%	50	741	PSE_AA4523AA_AS
PSE_AA7972AA	NIAB_786-T4C3L2a_247927	SRR35827144;ILLUMINA;Paired;;SRX30876520;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846752	SRS26879594	2026-02-20	2025-12-31	PSE_AA7972AA	Assembled	97.7	5.2	424451	5870935	Pseudomonas syringae;99.14%	32	1521	PSE_AA4524AA_AS
PSE_AA7973AA	NIAB_784-T4C2L2a_247926	SRR35827145;ILLUMINA;Paired;;SRX30876519;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846751	SRS26879593	2026-02-20	2025-12-31	PSE_AA7973AA	Assembled	83	5.2	227525	6169990	Pseudomonas syringae;98.49%	57	1458	PSE_AA4525AA_AS
PSE_AA7974AA	NIAB_782-T4C1L2b_247925	SRR35827146;ILLUMINA;Paired;;SRX30876518;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846750	SRS26879592	2026-02-20	2025-12-31	PSE_AA7974AA	Assembled	81.4	5.2	468737	6150969	Pseudomonas syringae;97.38%	34	1973	PSE_AA4526AA_AS
PSE_AA7975AA	NIAB_779-T4B15L1a_247924	SRR35827147;ILLUMINA;Paired;;SRX30876517;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846749	SRS26879591	2026-02-20	2025-12-31	PSE_AA7975AA	Assembled	101	5.2	232043	6054484	Pseudomonas syringae;98.3%	54	1724	PSE_AA4527AA_AS
PSE_AA7976AA	NIAB_778-T4B14L2a_247923	SRR35827148;ILLUMINA;Paired;;SRX30876516;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846748	SRS26879589	2026-02-20	2025-12-31	PSE_AA7976AA	Assembled	87.9	5.2	296398	5928715	Pseudomonas syringae;98.97%	42	663	PSE_AA4528AA_AS
PSE_AA7977AA	NIAB_775-T4B13L1a_247922	SRR35827149;ILLUMINA;Paired;;SRX30876515;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846747	SRS26879590	2026-02-20	2025-12-31	PSE_AA7977AA	Assembled	63.1	5.2	265615	6153009	Pseudomonas syringae;97.33%	55	1683	PSE_AA4529AA_AS
PSE_AA7978AA	NIAB_773-T4B12L1b_247921	SRR35827150;ILLUMINA;Paired;;SRX30876514;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846746	SRS26879588	2026-02-20	2025-12-31	PSE_AA7978AA	Assembled	53.4	5.2	273822	6153864	Pseudomonas syringae;97.14%	56	1482	PSE_AA4530AA_AS
PSE_AA7979AA	NIAB_727-T4A4L1b_247899	SRR35827151;ILLUMINA;Paired;;SRX30876513;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846724	SRS26879587	2026-02-20	2025-12-31	PSE_AA7979AA	Assembled	75.8	5.2	278986	6155155	Pseudomonas syringae;97.31%	50	1300	PSE_AA4531AA_AS
PSE_AA7980AA	NIAB_726-T4A3L2a_247898	SRR35827152;ILLUMINA;Paired;;SRX30876512;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846723	SRS26879586	2026-02-20	2025-12-31	PSE_AA7980AA	Assembled	96.9	5.2	1149333	6016979	Pseudomonas syringae;97.97%	18	839	PSE_AA4532AA_AS
PSE_AA7981AA	NIAB_87-T1C14L1b_241671	SRR35827153;ILLUMINA;Paired;;SRX30876511;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846480	SRS26879585	2026-02-20	2025-12-31	PSE_AA7981AA	Assembled	89.6	5.2	914818	5896891	Pseudomonas syringae;99.31%	16	1471	PSE_AA4533AA_AS
PSE_AA7982AA	NIAB_764-T4B7L2a_247917	SRR35827154;ILLUMINA;Paired;;SRX30876510;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846742	SRS26879584	2026-02-20	2025-12-31	PSE_AA7982AA	Assembled	72.3	5.2	228215	6154189	Pseudomonas syringae;97.14%	56	1529	PSE_AA4534AA_AS
PSE_AA7983AA	NIAB_760-T4B5L2a_247915	SRR35827156;ILLUMINA;Paired;;SRX30876508;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846740	SRS26879582	2026-02-20	2025-12-31	PSE_AA7983AA	Assembled	86.6	5.2	286720	5931390	Pseudomonas syringae;99.14%	46	938	PSE_AA4535AA_AS
PSE_AA7984AA	NIAB_758-T4B4L2b_247914	SRR35827157;ILLUMINA;Paired;;SRX30876507;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846739	SRS26879581	2026-02-20	2025-12-31	PSE_AA7984AA	Assembled	73.4	5.2	265507	6152873	Pseudomonas syringae;97.16%	58	1516	PSE_AA4536AA_AS
PSE_AA7985AA	NIAB_755-T4B3L1b_247913	SRR35827158;ILLUMINA;Paired;;SRX30876506;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846738	SRS26879580	2026-02-20	2025-12-31	PSE_AA7985AA	Assembled	73.2	5.2	218624	6153794	Pseudomonas syringae;97.14%	58	2079	PSE_AA4537AA_AS
PSE_AA7986AA	NIAB_754-T4B2L2a_247912	SRR35827159;ILLUMINA;Paired;;SRX30876505;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846737	SRS26879579	2026-02-20	2025-12-31	PSE_AA7986AA	Assembled	102.1	5.2	277737	6153042	Pseudomonas syringae;97.31%	54	1301	PSE_AA4538AA_AS
PSE_AA7987AA	NIAB_751-T4B1L1b_247911	SRR35827160;ILLUMINA;Paired;;SRX30876504;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846736	SRS26879578	2026-02-20	2025-12-31	PSE_AA7987AA	Assembled	95.6	5.2	160380	6183211	Pseudomonas syringae;96.09%	66	1018	PSE_AA4539AA_AS
PSE_AA7988AA	NIAB_749-T4A15L1a_247910	SRR35827161;ILLUMINA;Paired;;SRX30876503;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846735	SRS26879577	2026-02-20	2025-12-31	PSE_AA7988AA	Assembled	103.1	5.2	160380	6186823	Pseudomonas syringae;95.93%	67	1598	PSE_AA4540AA_AS
PSE_AA7989AA	NIAB_748-T4A14L2a_247909	SRR35827162;ILLUMINA;Paired;;SRX30876502;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	8			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846734	SRS26879576	2026-02-20	2025-12-31	PSE_AA7989AA	Assembled	77.1	5.2	351374	5933121	Pseudomonas syringae;99.14%	46	1658	PSE_AA4541AA_AS
PSE_AA7990AA	NIAB_582-T3D6L2b_247816	SRR35827164;ILLUMINA;Paired;;SRX30876500;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846659	SRS26879574	2026-02-20	2025-12-31	PSE_AA7990AA	Assembled	62.1	5.2	296851	5934223	Pseudomonas syringae;98.97%	47	1453	PSE_AA4542AA_AS
PSE_AA7991AA	NIAB_528-T3B9L2b_247795	SRR35827165;ILLUMINA;Paired;;SRX30876499;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846638	SRS26879572	2026-02-20	2025-12-31	PSE_AA7991AA	Assembled	79.2	5.2	277629	6156741	Pseudomonas syringae;96.97%	58	1324	PSE_AA4543AA_AS
PSE_AA7992AA	NIAB_524-T3B7L2b_247793	SRR35827167;ILLUMINA;Paired;;SRX30876497;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846636	SRS26879573	2026-02-20	2025-12-31	PSE_AA7992AA	Assembled	81	5.2	278986	6156086	Pseudomonas syringae;97.14%	54	1311	PSE_AA4544AA_AS
PSE_AA7993AA	NIAB_61-T1C1L2a_241664	SRR35827168;ILLUMINA;Paired;;SRX30876496;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846473	SRS26879570	2026-02-20	2025-12-31	PSE_AA7993AA	Assembled	62.6	5.2	732830	6124389	Pseudomonas syringae;98.7%	28	1591	PSE_AA4545AA_AS
PSE_AA7994AA	NIAB_563-T3C12L1b_247809	SRR35827170;ILLUMINA;Paired;;SRX30876494;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846652	SRS26879568	2026-02-20	2025-12-31	PSE_AA7994AA	Assembled	77.6	5.2	260852	5955946	Pseudomonas syringae;96.93%	60	1476	PSE_AA4546AA_AS
PSE_AA7995AA	NIAB_560-T3C10L2b_247807	SRR35827172;ILLUMINA;Paired;;SRX30876492;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846650	SRS26879566	2026-02-20	2025-12-31	PSE_AA7995AA	Assembled	82.2	5.2	843714	6007335	Pseudomonas syringae;93.36%	15	495	PSE_AA4547AA_AS
PSE_AA7996AA	NIAB_558-T3C9L2a_247806	SRR35827173;ILLUMINA;Paired;;SRX30876491;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846649	SRS26879565	2026-02-20	2025-12-31	PSE_AA7996AA	Assembled	95.3	5.2	474255	6108972	Pseudomonas syringae;96.13%	25	437	PSE_AA4548AA_AS
PSE_AA7997AA	NIAB_550-T3C5L2a_247804	SRR35827175;ILLUMINA;Paired;;SRX30876489;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846647	SRS26879563	2026-02-20	2025-12-31	PSE_AA7997AA	Assembled	98.7	5.2	303846	6308455	Pseudomonas syringae;98.88%	54	1453	PSE_AA4549AA_AS
PSE_AA7998AA	NIAB_548-T3C4L2a_247803	SRR35827176;ILLUMINA;Paired;;SRX30876488;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846646	SRS26879562	2026-02-20	2025-12-31	PSE_AA7998AA	Assembled	74.4	5.2	335949	6197910	Pseudomonas syringae group genomosp. 3;90.82%	39	922	PSE_AA4550AA_AS
PSE_AA7999AA	NIAB_546-T3C3L2a_247802	SRR35827177;ILLUMINA;Paired;;SRX30876487;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846645	SRS26879561	2026-02-20	2025-12-31	PSE_AA7999AA	Assembled	87.2	5.2	964009	6035806	Pseudomonas syringae;98.99%	23	1320	PSE_AA4551AA_AS
PSE_AA8000AA	NIAB_544-T3C2L2b_247801	SRR35827178;ILLUMINA;Paired;;SRX30876486;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846644	SRS26879560	2026-02-20	2025-12-31	PSE_AA8000AA	Assembled	57.4	5.2	123689	6270936	Pseudomonas syringae;28.52%	115	17137	PSE_AA4552AA_AS
PSE_AA8001AA	NIAB_542-T3C1L2b_247800	SRR35827179;ILLUMINA;Paired;;SRX30876485;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2023	5			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846643	SRS26879558	2026-02-20	2025-12-31	PSE_AA8001AA	Assembled	106.6	5.2	258927	5922954	Pseudomonas syringae;99.31%	58	1128	PSE_AA4553AA_AS
PSE_AA8002AA	NIAB_59-T1B15L2b_241663	SRR35827180;ILLUMINA;Paired;;SRX30876484;SRA	Environment	Plant	Plant; Sweet cherry. Prunus avium cv. Sweetheart	2022	7			Europe	United Kingdom	England	Kent	Tonbridge and Malling District		51.28597713	0.45406584	University of Birmingham	Pseudomonas syringae				PRJNA1347059	SRP636348	SAMN52846472	SRS26879559	2026-02-20	2025-12-31	PSE_AA8002AA	Assembled	76.2	5.2	828561	6016685	Pseudomonas syringae;93.0%	19	1093	PSE_AA4554AA_AS
